0.001550	 11.475408	 -0.471573	 11.239332	 1.555902	 10.266789	 3.008883	 9.619687	 6.123608	 6.891342	 8.960570	 6.382631	 9.351518	 4.637582	 9.506181	 1.717903	 11.337147	 -2.534161	 10.373948	 -4.515333	 10.120007
0.001600	 11.523999	 -0.483359	 11.287498	 1.542483	 10.305185	 2.976856	 9.668463	 6.134602	 6.888942	 9.010512	 6.423918	 9.379721	 4.687295	 9.511531	 1.733672	 11.384595	 -2.582911	 10.385058	 -4.561717	 10.138675
0.001650	 11.572646	 -0.494914	 11.335728	 1.529299	 10.343692	 2.944962	 9.717198	 6.145781	 6.886007	 9.060426	 6.464956	 9.408285	 4.736967	 9.517253	 1.749070	 11.432165	 -2.631702	 10.395988	 -4.608129	 10.157273
0.001700	 11.621347	 -0.506236	 11.384023	 1.516352	 10.382309	 2.913202	 9.765889	 6.157144	 6.882542	 9.110306	 6.505741	 9.437208	 4.786593	 9.523351	 1.764098	 11.479853	 -2.680533	 10.406735	 -4.654570	 10.175800
0.001750	 11.670101	 -0.517326	 11.432381	 1.503644	 10.421035	 2.881574	 9.814538	 6.168690	 6.878548	 9.160146	 6.546270	 9.466489	 4.836172	 9.529826	 1.778755	 11.527656	 -2.729404	 10.417299	 -4.701039	 10.194255
0.001800	 11.718909	 -0.528180	 11.480802	 1.491177	 10.459870	 2.850081	 9.863143	 6.180418	 6.874029	 9.209941	 6.586539	 9.496126	 4.885700	 9.536681	 1.793044	 11.575571	 -2.778315	 10.427679	 -4.747538	 10.212638
0.001850	 11.767769	 -0.538797	 11.529284	 1.478953	 10.498813	 2.818721	 9.911704	 6.192328	 6.868986	 9.259686	 6.626545	 9.526119	 4.935173	 9.543918	 1.806963	 11.623594	 -2.827264	 10.437874	 -4.794065	 10.230947
0.001900	 11.816679	 -0.549176	 11.577828	 1.466973	 10.537863	 2.787494	 9.960220	 6.204418	 6.863424	 9.309375	 6.666282	 9.556465	 4.984589	 9.551541	 1.820513	 11.671723	 -2.876252	 10.447882	 -4.840621	 10.249182
0.001950	 11.865640	 -0.559316	 11.626432	 1.455239	 10.577019	 2.756401	 10.008691	 6.216687	 6.857346	 9.359004	 6.705749	 9.587163	 5.033943	 9.559552	 1.833696	 11.719954	 -2.925278	 10.457704	 -4.887206	 10.267343
0.002000	 11.914651	 -0.569214	 11.675095	 1.443754	 10.616281	 2.725441	 10.057117	 6.229135	 6.850754	 9.408567	 6.744941	 9.618211	 5.083232	 9.567952	 1.846511	 11.768283	 -2.974341	 10.467337	 -4.933821	 10.285428
0.002050	 11.963710	 -0.578870	 11.723816	 1.432519	 10.655648	 2.694615	 10.105496	 6.241761	 6.843651	 9.458060	 6.783854	 9.649608	 5.132452	 9.576744	 1.858960	 11.816709	 -3.023441	 10.476781	 -4.980465	 10.303437
0.002100	 12.012816	 -0.588281	 11.772594	 1.421535	 10.695120	 2.663923	 10.153830	 6.254564	 6.836042	 9.507477	 6.822486	 9.681350	 5.181601	 9.585931	 1.871044	 11.865227	 -3.072578	 10.486034	 -5.027139	 10.321368
0.002150	 12.061969	 -0.597446	 11.821430	 1.410805	 10.734695	 2.633365	 10.202116	 6.267542	 6.827928	 9.556814	 6.860832	 9.713437	 5.230674	 9.595515	 1.882762	 11.913834	 -3.121749	 10.495097	 -5.073843	 10.339222
